release_date,commodity,status,surprise,return_1d,price_before,price_after,report_date,news_sentiment,news_failure,cotton_world_ending_stocks_proj_current,cotton_world_ending_stocks_proj_prev,sugar_us_ending_stocks_proj_current,sugar_us_ending_stocks_proj_prev,wheat_us_ending_stocks_proj_current,wheat_us_ending_stocks_proj_prev,corn_us_ending_stocks_proj_current,corn_us_ending_stocks_proj_prev,soybeans_us_ending_stocks_proj_current,soybeans_us_ending_stocks_proj_prev
2020-01-10,cotton,Expected Reaction,-0.7299999999999898,0.008770619546963569,70.69000244140625,71.30999755859375,2020-01-01,Bullish,NO,79.59,80.32,1556.0,1655.0,965.0,974.0,1892.0,1910.0,475.0,475.0
2020-02-11,cotton,Bearish News Failure,2.530000000000001,0.0005866096802345097,68.19000244140625,68.2300033569336,2020-02-01,Bearish,YES,82.12,79.59,1516.0,1556.0,940.0,965.0,1892.0,1892.0,425.0,475.0
2020-03-10,cotton,Bearish News Failure,1.2800000000000011,0.00032579341851311935,61.38999938964844,61.40999984741211,2020-03-01,Bearish,YES,83.4,82.12,888.0,1516.0,940.0,940.0,1892.0,1892.0,425.0,425.0
2020-04-09,cotton,Bearish News Failure,7.859999999999999,0.009843959468699962,53.84000015258789,54.369998931884766,2020-04-01,Bearish,YES,91.26,83.4,1434.0,888.0,970.0,940.0,2092.0,1892.0,480.0,425.0
2020-05-12,cotton,Neutral/No Change,,0.0301959924460508,56.630001068115234,58.34000015258789,2020-05-01,Neutral,N/A,99.43,,1468.0,1273.0,,,,,,
2020-06-11,cotton,Expected Reaction,5.239999999999995,-0.008097799989446697,60.5099983215332,60.02000045776367,2020-06-01,Bearish,NO,104.67,99.43,1468.0,1468.0,925.0,909.0,3323.0,3318.0,395.0,405.0
2020-07-10,cotton,Expected Reaction,-1.9000000000000057,0.021629285263410146,63.34000015258789,64.70999908447266,2020-07-01,Bullish,NO,102.77,104.67,1656.0,1468.0,942.0,925.0,2648.0,3323.0,425.0,395.0
2020-08-12,cotton,Expected Reaction,2.1400000000000006,-0.018879877038802305,63.029998779296875,61.84000015258789,2020-08-01,Bearish,NO,104.91,102.77,1788.0,1656.0,925.0,942.0,2756.0,2648.0,610.0,425.0
2020-09-11,cotton,Expected Reaction,-1.0699999999999932,0.001563453338844247,63.959999084472656,64.05999755859375,2020-09-01,Bullish,NO,103.84,104.91,1659.0,1788.0,925.0,925.0,2503.0,2756.0,460.0,610.0
2020-10-09,cotton,Expected Reaction,-2.710000000000008,0.02190658550777025,66.19000244140625,67.63999938964844,2020-10-01,Bullish,NO,101.13,103.84,1749.0,1659.0,883.0,925.0,2167.0,2503.0,290.0,460.0
2020-11-10,cotton,Expected Reaction,0.3100000000000023,-0.002142878941127232,70.0,69.8499984741211,2020-11-01,Bearish,NO,101.44,101.13,1309.0,1749.0,877.0,883.0,1702.0,2167.0,190.0,290.0
2020-12-10,cotton,Expected Reaction,-3.9200000000000017,0.016563984037281158,73.05000305175781,74.26000213623047,2020-12-01,Bullish,NO,97.52,101.44,1666.0,1309.0,862.0,877.0,1702.0,1702.0,175.0,190.0
2021-01-12,cotton,Expected Reaction,-1.2000000000000028,0.015790086264424397,80.43000030517578,81.69999694824219,2021-01-01,Bullish,NO,96.32,97.52,1777.0,1666.0,836.0,862.0,1552.0,1702.0,140.0,175.0
2021-02-09,cotton,Expected Reaction,-0.5799999999999983,0.03144282824230262,84.27999877929688,86.93000030517578,2021-02-01,Bullish,NO,95.74,96.32,1993.0,1777.0,836.0,836.0,1502.0,1552.0,120.0,140.0
2021-03-09,cotton,Bullish News Failure,-1.1499999999999915,-0.046098883885569805,86.7699966430664,82.7699966430664,2021-03-01,Bullish,YES,94.59,95.74,1848.0,1993.0,836.0,836.0,1502.0,1502.0,120.0,120.0
2021-04-09,cotton,Expected Reaction,-1.1300000000000097,0.012160641435154555,81.41000366210938,82.4000015258789,2021-04-01,Bullish,NO,93.46,94.59,1848.0,1848.0,852.0,836.0,1352.0,1502.0,120.0,120.0
2021-05-12,cotton,Neutral/No Change,,0.00547012372573896,87.75,88.2300033569336,2021-05-01,Neutral,N/A,90.99,,1502.0,1805.0,,,,,,
2021-06-10,cotton,Expected Reaction,-1.6899999999999977,0.008543036715601249,86.62000274658203,87.36000061035156,2021-06-01,Bullish,NO,89.3,90.99,1452.0,1502.0,770.0,774.0,1357.0,1507.0,155.0,140.0
2021-07-12,cotton,Expected Reaction,-1.5600000000000023,0.0054552036434500056,87.98999786376953,88.47000122070312,2021-07-01,Bullish,NO,87.74,89.3,1656.0,1452.0,665.0,770.0,1432.0,1357.0,155.0,155.0
2021-08-12,cotton,Expected Reaction,-0.5099999999999909,0.02324309545618102,91.63999938964844,93.7699966430664,2021-08-01,Bullish,NO,87.23,87.74,1672.0,1656.0,627.0,665.0,1242.0,1432.0,155.0,155.0
2021-09-10,cotton,Expected Reaction,-0.5499999999999972,0.007085509894653528,94.55999755859376,95.2300033569336,2021-09-01,Bullish,NO,86.68,87.23,1666.0,1672.0,615.0,627.0,1408.0,1242.0,185.0,155.0
2021-10-12,cotton,Expected Reaction,0.44999999999998863,-0.031059328114343063,109.79000091552734,106.37999725341795,2021-10-01,Bearish,NO,87.13,86.68,1627.0,1666.0,580.0,615.0,1500.0,1408.0,320.0,185.0
2021-11-09,cotton,Expected Reaction,-0.19999999999998863,0.024281373895832552,116.5500030517578,119.37999725341795,2021-11-01,Bullish,NO,86.93,87.13,1765.0,1627.0,583.0,580.0,1493.0,1500.0,340.0,320.0
2021-12-09,cotton,Bullish News Failure,-1.2000000000000028,-0.04446442472588542,111.5500030517578,106.58999633789062,2021-12-01,Bullish,YES,85.73,86.93,1678.0,1765.0,598.0,583.0,1493.0,1493.0,340.0,340.0
2022-01-12,cotton,Expected Reaction,-0.7199999999999989,0.013963133886014,116.0199966430664,117.63999938964844,2022-01-01,Bullish,NO,85.01,85.73,1773.0,1678.0,628.0,598.0,1540.0,1493.0,350.0,340.0
2022-02-09,cotton,Bullish News Failure,-0.7000000000000028,-0.005662612757079541,127.1500015258789,126.43000030517578,2022-02-01,Bullish,YES,84.31,85.01,1818.0,1773.0,648.0,628.0,1540.0,1540.0,325.0,350.0
2022-03-09,cotton,Bullish News Failure,-1.740000000000009,-0.004092657833296883,122.16999816894533,121.66999816894533,2022-03-01,Bullish,YES,82.57,84.31,1692.0,1818.0,653.0,648.0,1440.0,1540.0,285.0,325.0
2022-04-08,cotton,Expected Reaction,0.8100000000000023,-0.005930880662405585,133.1999969482422,132.41000366210938,2022-04-01,Bearish,NO,83.38,82.57,1567.0,1692.0,678.0,653.0,1440.0,1440.0,260.0,285.0
2022-05-12,cotton,Neutral/No Change,,0.013440059845053167,143.60000610351562,145.52999877929688,2022-05-01,Neutral,N/A,82.82,,1266.0,1813.0,,,,,,
2022-06-10,cotton,Bullish News Failure,-0.04999999999999716,-0.009896914904153743,146.50999450683594,145.05999755859375,2022-06-01,Bullish,YES,82.77,82.82,963.0,1266.0,627.0,619.0,1400.0,1360.0,280.0,310.0
2022-07-12,cotton,Expected Reaction,1.490000000000009,-0.0390472462384792,102.44000244140624,98.44000244140624,2022-07-01,Bearish,NO,84.26,82.77,1564.0,963.0,639.0,627.0,1470.0,1400.0,230.0,280.0
2022-08-12,cotton,Expected Reaction,-1.490000000000009,0.03621876051770456,110.44000244140624,114.44000244140624,2022-08-01,Bullish,NO,82.77,84.26,1814.0,1564.0,610.0,639.0,1388.0,1470.0,245.0,230.0
2022-09-12,cotton,Bearish News Failure,1.980000000000004,0.00630024162304367,109.5199966430664,110.20999908447266,2022-09-01,Bearish,YES,84.75,82.77,1710.0,1814.0,610.0,610.0,1219.0,1388.0,200.0,245.0
2022-10-12,cotton,Expected Reaction,3.1200000000000045,-0.04433943747854609,88.86000061035156,84.91999816894531,2022-10-01,Bearish,NO,87.87,84.75,1872.0,1710.0,576.0,610.0,1172.0,1219.0,200.0,200.0
2022-11-09,cotton,Bullish News Failure,-0.6000000000000085,-0.013458032630801958,87.68000030517578,86.5,2022-11-01,Bullish,YES,87.27,87.87,1701.0,1872.0,571.0,576.0,1182.0,1172.0,220.0,200.0
2022-12-09,cotton,Bearish News Failure,2.2900000000000063,0.0012368395300972306,80.8499984741211,80.94999694824219,2022-12-01,Bearish,YES,89.56,87.27,1707.0,1701.0,571.0,571.0,1257.0,1182.0,220.0,220.0
2023-01-12,cotton,Expected Reaction,0.37000000000000455,-0.026347034944455092,84.26000213623047,82.04000091552734,2023-01-01,Bearish,NO,89.93,89.56,1885.0,1707.0,567.0,571.0,1242.0,1257.0,210.0,220.0
2023-02-08,cotton,Bullish News Failure,-0.8500000000000085,-0.0030362549944559255,85.62999725341797,85.37000274658203,2023-02-01,Bullish,YES,89.08,89.93,1874.0,1885.0,568.0,567.0,1267.0,1242.0,225.0,210.0
2023-03-08,cotton,Expected Reaction,2.0700000000000074,-0.0018096456385984594,82.88999938964844,82.73999786376953,2023-03-01,Bearish,NO,91.15,89.08,1720.0,1874.0,568.0,568.0,1342.0,1267.0,210.0,225.0
2023-04-11,cotton,Bearish News Failure,0.8599999999999994,0.0036386059777071766,82.44999694824219,82.75,2023-04-01,Bearish,YES,92.01,91.15,1897.0,1720.0,598.0,568.0,1342.0,1342.0,210.0,210.0
2023-05-12,cotton,Neutral/No Change,,0.011429238901325063,79.62000274658203,80.52999877929688,2023-05-01,Neutral,N/A,92.28,,1444.0,1734.0,,,,,,
2023-06-09,cotton,Expected Reaction,0.5100000000000051,-0.003202427361936098,84.30999755859375,84.04000091552734,2023-06-01,Bearish,NO,92.79,92.28,1353.0,1444.0,562.0,556.0,2257.0,2222.0,350.0,335.0
2023-07-12,cotton,Expected Reaction,1.7299999999999898,-0.005304337892697689,82.94999694824219,82.51000213623047,2023-07-01,Bearish,NO,94.52,92.79,1719.0,1353.0,592.0,562.0,2262.0,2257.0,300.0,350.0
2023-08-11,cotton,Expected Reaction,-2.9200000000000017,0.022912131733569905,87.29000091552734,89.29000091552734,2023-08-01,Bullish,NO,91.6,94.52,1942.0,1719.0,615.0,592.0,2202.0,2262.0,245.0,300.0
2023-09-12,cotton,Expected Reaction,-1.6400000000000006,0.00597903456097252,86.97000122070312,87.48999786376953,2023-09-01,Bullish,NO,89.96,91.6,1714.0,1942.0,615.0,615.0,2221.0,2202.0,220.0,245.0
2023-10-12,cotton,Bullish News Failure,-10.039999999999992,-0.0015285699958574317,85.05000305175781,84.91999816894531,2023-10-01,Bullish,YES,79.92,89.96,1557.0,1714.0,670.0,615.0,2111.0,2221.0,220.0,220.0
2023-11-09,cotton,Bearish News Failure,1.5799999999999983,0.021765219210874674,74.88999938964844,76.5199966430664,2023-11-01,Bearish,YES,81.5,79.92,1569.0,1557.0,684.0,670.0,2156.0,2111.0,245.0,220.0
2023-12-08,cotton,Expected Reaction,0.9000000000000057,-0.013924130614796758,82.58999633789062,81.44000244140625,2023-12-01,Bearish,NO,82.4,81.5,1624.0,1569.0,659.0,684.0,2131.0,2156.0,245.0,245.0
2024-01-12,cotton,Expected Reaction,1.9799999999999898,-0.0006145901104067904,81.36000061035156,81.30999755859375,2024-01-01,Bearish,NO,84.38,82.4,1754.0,1624.0,648.0,659.0,2162.0,2131.0,280.0,245.0
2024-02-08,cotton,Expected Reaction,-0.6799999999999926,0.007121026842153375,88.47000122070312,89.0999984741211,2024-02-01,Bullish,NO,83.7,84.38,1805.0,1754.0,658.0,648.0,2172.0,2162.0,315.0,280.0
2024-03-08,cotton,Bullish News Failure,-0.35999999999999943,-0.04029008913358419,99.27999877929688,95.27999877929688,2024-03-01,Bullish,YES,83.34,83.7,1701.0,1805.0,673.0,658.0,2172.0,2172.0,315.0,315.0
2024-04-11,cotton,Bullish News Failure,-0.2600000000000051,-0.02274053296835773,85.30999755859375,83.37000274658203,2024-04-01,Bullish,YES,83.08,83.34,1722.0,1701.0,698.0,673.0,2122.0,2172.0,340.0,315.0
2024-05-10,cotton,Neutral/No Change,,-0.016412225707002705,78.5999984741211,77.30999755859375,2024-05-01,Neutral,N/A,83.01,,1464.0,1758.0,,,,,,
2024-06-12,cotton,Expected Reaction,0.47999999999998977,-0.013612064450285523,72.7300033569336,71.73999786376953,2024-06-01,Bearish,NO,83.49,83.01,1445.0,1464.0,758.0,766.0,2102.0,2102.0,455.0,445.0
2024-07-12,cotton,Bullish News Failure,-0.8599999999999994,-0.0020272139385706673,69.05999755859375,68.91999816894531,2024-07-01,Bullish,YES,82.63,83.49,1695.0,1445.0,856.0,758.0,2097.0,2102.0,435.0,455.0
2024-08-12,cotton,Expected Reaction,-5.019999999999996,0.017886490432836535,67.08999633789062,68.29000091552734,2024-08-01,Bullish,NO,77.61,82.63,1985.0,1695.0,828.0,856.0,2073.0,2097.0,560.0,435.0
2024-09-12,cotton,Expected Reaction,-1.1200000000000045,0.010676749664267002,69.30999755859375,70.05000305175781,2024-09-01,Bullish,NO,76.49,77.61,1777.0,1985.0,828.0,828.0,2057.0,2073.0,550.0,560.0
2024-10-11,cotton,Bullish News Failure,-0.1599999999999966,-0.006193291425216187,72.66000366210938,72.20999908447266,2024-10-01,Bullish,YES,76.33,76.49,1788.0,1777.0,812.0,828.0,1999.0,2057.0,550.0,550.0
2024-11-08,cotton,Bullish News Failure,-0.5799999999999983,-0.0009852173373339063,71.05000305175781,70.9800033569336,2024-11-01,Bullish,YES,75.75,76.33,1464.0,1788.0,815.0,812.0,1938.0,1999.0,470.0,550.0
2024-12-10,cotton,Expected Reaction,0.269999999999996,-0.006718993735716017,69.94999694824219,69.4800033569336,2024-12-01,Bearish,NO,76.02,75.75,1696.0,1464.0,795.0,815.0,1738.0,1938.0,470.0,470.0
2025-01-10,cotton,Expected Reaction,1.8900000000000006,-0.021751793631671987,68.5,67.01000213623047,2025-01-01,Bearish,NO,77.91,76.02,1939.0,1696.0,798.0,795.0,1540.0,1738.0,380.0,470.0
2025-02-11,cotton,Bearish News Failure,0.5,0.01292456565252133,66.54000091552734,67.4000015258789,2025-02-01,Bearish,YES,78.41,77.91,1913.0,1939.0,794.0,798.0,1540.0,1540.0,380.0,380.0
2025-03-11,cotton,Expected Reaction,-0.0799999999999983,0.0,66.0,66.0,2025-03-01,Bullish,NO,78.33,78.41,1872.0,1913.0,819.0,794.0,1540.0,1540.0,380.0,380.0
2025-04-10,cotton,Expected Reaction,0.5300000000000011,-0.002401261283357419,66.62999725341797,66.47000122070312,2025-04-01,Bearish,NO,78.86,78.33,2016.0,1872.0,846.0,819.0,1465.0,1540.0,375.0,380.0
2025-05-12,cotton,Neutral/No Change,,0.0003002048173423776,66.61000061035156,66.62999725341797,2025-05-01,Neutral,N/A,78.38,,1436.0,2032.0,,,,,,
2025-06-12,cotton,Bullish News Failure,-1.5799999999999983,-0.005040504428008676,65.47000122070312,65.13999938964844,2025-06-01,Bullish,YES,76.8,78.38,1443.0,1436.0,898.0,923.0,1750.0,1800.0,295.0,295.0
2025-07-11,cotton,Expected Reaction,0.519999999999996,-0.0007547630454009434,66.25,66.19999694824219,2025-07-01,Bearish,NO,77.32,76.8,1643.0,1443.0,890.0,898.0,1660.0,1750.0,310.0,295.0
2025-08-12,cotton,Expected Reaction,-3.4099999999999966,0.02726296146939636,65.29000091552734,67.06999969482422,2025-08-01,Bullish,NO,73.91,77.32,2160.0,1643.0,869.0,890.0,2117.0,1660.0,290.0,310.0
2025-09-12,cotton,Bullish News Failure,-0.769999999999996,-0.0027535612301193124,65.37000274658203,65.19000244140625,2025-09-01,Bullish,YES,73.14,73.91,1976.0,2160.0,844.0,869.0,2110.0,2117.0,300.0,290.0
2025-11-14,cotton,Expected Reaction,2.7900000000000063,-0.006518280404864909,62.900001525878906,62.4900016784668,2025-11-01,Bearish,NO,75.93,73.14,1845.0,1976.0,901.0,844.0,2154.0,2110.0,290.0,300.0
2025-12-09,cotton,Bearish News Failure,0.03999999999999204,0.03199740640044297,61.880001068115234,63.86000061035156,2025-12-01,Bearish,YES,75.97,75.93,1867.0,1845.0,901.0,901.0,2029.0,2154.0,290.0,290.0
2026-01-12,cotton,Expected Reaction,-1.4899999999999949,0.00776276931488728,64.41000366210938,64.91000366210938,2026-01-01,Bullish,NO,74.48,75.97,1922.0,1867.0,926.0,901.0,2227.0,2029.0,350.0,290.0
2020-01-10,sugar,Expected Reaction,-99.0,0.026258180574440394,13.710000038146973,14.06999969482422,2020-01-01,Bullish,NO,79.59,80.32,1556.0,1655.0,965.0,974.0,1892.0,1910.0,475.0,475.0
2020-02-11,sugar,Expected Reaction,-40.0,0.024601056283080975,15.039999961853027,15.40999984741211,2020-02-01,Bullish,NO,82.12,79.59,1516.0,1556.0,940.0,965.0,1892.0,1892.0,425.0,475.0
2020-03-10,sugar,Bullish News Failure,-628.0,-0.0015860035395611873,12.609999656677246,12.59000015258789,2020-03-01,Bullish,YES,83.4,82.12,888.0,1516.0,940.0,940.0,1892.0,1892.0,425.0,425.0
2020-04-09,sugar,Bearish News Failure,546.0,0.00578596145408372,10.369999885559082,10.43000030517578,2020-04-01,Bearish,YES,91.26,83.4,1434.0,888.0,970.0,940.0,2092.0,1892.0,480.0,425.0
2020-05-12,sugar,Bearish News Failure,195.0,0.012845861256028669,10.119999885559082,10.25,2020-05-01,Bearish,YES,99.43,,1468.0,1273.0,,,,,,
2020-06-11,sugar,Neutral/No Change,0.0,-0.023712180924579097,12.229999542236328,11.9399995803833,2020-06-01,Neutral,N/A,104.67,99.43,1468.0,1468.0,925.0,909.0,3323.0,3318.0,395.0,405.0
2020-07-10,sugar,Expected Reaction,188.0,-0.006756750225933819,11.84000015258789,11.760000228881836,2020-07-01,Bearish,NO,102.77,104.67,1656.0,1468.0,942.0,925.0,2648.0,3323.0,425.0,395.0
2020-08-12,sugar,Bearish News Failure,132.0,0.007849323647275837,12.739999771118164,12.84000015258789,2020-08-01,Bearish,YES,104.91,102.77,1788.0,1656.0,925.0,942.0,2756.0,2648.0,610.0,425.0
2020-09-11,sugar,Expected Reaction,-129.0,0.0008396497909281739,11.90999984741211,11.920000076293944,2020-09-01,Bullish,NO,103.84,104.91,1659.0,1788.0,925.0,925.0,2503.0,2756.0,460.0,610.0
2020-10-09,sugar,Bearish News Failure,90.0,0.004234260100164869,14.170000076293944,14.229999542236328,2020-10-01,Bearish,YES,101.13,103.84,1749.0,1659.0,883.0,925.0,2167.0,2503.0,290.0,460.0
2020-11-10,sugar,Bullish News Failure,-440.0,-0.013440847293478199,14.880000114440918,14.68000030517578,2020-11-01,Bullish,YES,101.44,101.13,1309.0,1749.0,877.0,883.0,1702.0,2167.0,190.0,290.0
2020-12-10,sugar,Expected Reaction,357.0,-0.020708110493456056,14.970000267028809,14.65999984741211,2020-12-01,Bearish,NO,97.52,101.44,1666.0,1309.0,862.0,877.0,1702.0,1702.0,175.0,190.0
2021-01-12,sugar,Expected Reaction,111.0,-0.01340140632575142,15.670000076293944,15.460000038146973,2021-01-01,Bearish,NO,96.32,97.52,1777.0,1666.0,836.0,862.0,1552.0,1702.0,140.0,175.0
2021-02-09,sugar,Bearish News Failure,216.0,0.01044868294473988,16.270000457763672,16.440000534057617,2021-02-01,Bearish,YES,95.74,96.32,1993.0,1777.0,836.0,836.0,1502.0,1552.0,120.0,140.0
2021-03-09,sugar,Bullish News Failure,-145.0,-0.018518588288927152,16.200000762939453,15.899999618530272,2021-03-01,Bullish,YES,94.59,95.74,1848.0,1993.0,836.0,836.0,1502.0,1502.0,120.0,120.0
2021-04-09,sugar,Neutral/No Change,0.0,0.018445304831497557,15.18000030517578,15.460000038146973,2021-04-01,Neutral,N/A,93.46,94.59,1848.0,1848.0,852.0,836.0,1352.0,1502.0,120.0,120.0
2021-05-12,sugar,Bullish News Failure,-303.0,-0.01436465322663843,18.100000381469727,17.84000015258789,2021-05-01,Bullish,YES,90.99,,1502.0,1805.0,,,,,,
2021-06-10,sugar,Bullish News Failure,-50.0,-0.00394809343663353,17.729999542236328,17.65999984741211,2021-06-01,Bullish,YES,89.3,90.99,1452.0,1502.0,770.0,774.0,1357.0,1507.0,155.0,140.0
2021-07-12,sugar,Expected Reaction,204.0,-0.01678245972243884,17.280000686645508,16.989999771118164,2021-07-01,Bearish,NO,87.74,89.3,1656.0,1452.0,665.0,770.0,1432.0,1357.0,155.0,155.0
2021-08-12,sugar,Bearish News Failure,16.0,0.0035953571978216453,19.469999313354492,19.540000915527344,2021-08-01,Bearish,YES,87.23,87.74,1672.0,1656.0,627.0,665.0,1242.0,1432.0,155.0,155.0
2021-09-10,sugar,Bullish News Failure,-6.0,-0.023388714186282338,19.239999771118164,18.790000915527344,2021-09-01,Bullish,YES,86.68,87.23,1666.0,1672.0,615.0,627.0,1408.0,1242.0,185.0,155.0
2021-10-12,sugar,Bullish News Failure,-39.0,-0.012788993106618725,20.329999923706055,20.06999969482422,2021-10-01,Bullish,YES,87.13,86.68,1627.0,1666.0,580.0,615.0,1500.0,1408.0,320.0,185.0
2021-11-09,sugar,Expected Reaction,138.0,-0.001004039040515551,19.920000076293945,19.899999618530273,2021-11-01,Bearish,NO,86.93,87.13,1765.0,1627.0,583.0,580.0,1493.0,1500.0,340.0,320.0
2021-12-09,sugar,Bullish News Failure,-87.0,-0.00655898903977024,19.81999969482422,19.690000534057617,2021-12-01,Bullish,YES,85.73,86.93,1678.0,1765.0,598.0,583.0,1493.0,1493.0,340.0,340.0
2022-01-12,sugar,Bearish News Failure,95.0,0.012700139949463361,18.11000061035156,18.34000015258789,2022-01-01,Bearish,YES,85.01,85.73,1773.0,1678.0,628.0,598.0,1540.0,1493.0,350.0,340.0
2022-02-09,sugar,Bearish News Failure,45.0,0.022123872799678704,18.079999923706055,18.479999542236328,2022-02-01,Bearish,YES,84.31,85.01,1818.0,1773.0,648.0,628.0,1540.0,1540.0,325.0,350.0
2022-03-09,sugar,Bullish News Failure,-126.0,-0.02521872174071132,19.43000030517578,18.940000534057617,2022-03-01,Bullish,YES,82.57,84.31,1692.0,1818.0,653.0,648.0,1440.0,1540.0,285.0,325.0
2022-04-08,sugar,Expected Reaction,-125.0,0.02872982310687478,19.84000015258789,20.40999984741211,2022-04-01,Bullish,NO,83.38,82.57,1567.0,1692.0,678.0,653.0,1440.0,1440.0,260.0,285.0
2022-05-12,sugar,Expected Reaction,-547.0,0.004851760446872973,18.549999237060547,18.63999938964844,2022-05-01,Bullish,NO,82.82,,1266.0,1813.0,,,,,,
2022-06-10,sugar,Bullish News Failure,-303.0,-0.02177294226854439,19.290000915527344,18.8700008392334,2022-06-01,Bullish,YES,82.77,82.82,963.0,1266.0,627.0,619.0,1400.0,1360.0,280.0,310.0
2022-07-12,sugar,Expected Reaction,601.0,-0.00901378954360346,18.86000061035156,18.690000534057617,2022-07-01,Bearish,NO,84.26,82.77,1564.0,963.0,639.0,627.0,1470.0,1400.0,230.0,280.0
2022-08-12,sugar,Bearish News Failure,250.0,0.005949194792494598,18.489999771118164,18.600000381469727,2022-08-01,Bearish,YES,82.77,84.26,1814.0,1564.0,610.0,639.0,1388.0,1470.0,245.0,230.0
2022-09-12,sugar,Expected Reaction,-104.0,0.007135075357546752,18.219999313354492,18.350000381469727,2022-09-01,Bullish,NO,84.75,82.77,1710.0,1814.0,610.0,610.0,1219.0,1388.0,200.0,245.0
2022-10-12,sugar,Expected Reaction,162.0,-0.003201679118206457,18.739999771118164,18.68000030517578,2022-10-01,Bearish,NO,87.87,84.75,1872.0,1710.0,576.0,610.0,1172.0,1219.0,200.0,200.0
2022-11-09,sugar,Expected Reaction,-171.0,0.019999955829821135,19.0,19.3799991607666,2022-11-01,Bullish,NO,87.27,87.87,1701.0,1872.0,571.0,576.0,1182.0,1172.0,220.0,200.0
2022-12-09,sugar,Expected Reaction,6.0,-0.004065036710645525,19.68000030517578,19.600000381469727,2022-12-01,Bearish,NO,89.56,87.27,1707.0,1701.0,571.0,571.0,1257.0,1182.0,220.0,220.0
2023-01-12,sugar,Expected Reaction,178.0,-0.003053407995275599,19.649999618530273,19.59000015258789,2023-01-01,Bearish,NO,89.93,89.56,1885.0,1707.0,567.0,571.0,1242.0,1257.0,210.0,220.0
2023-02-08,sugar,Expected Reaction,-11.0,0.017274501329927198,20.84000015258789,21.200000762939453,2023-02-01,Bullish,NO,89.08,89.93,1874.0,1885.0,568.0,567.0,1267.0,1242.0,225.0,210.0
2023-03-08,sugar,Bullish News Failure,-154.0,-0.00666038505938097,21.020000457763672,20.8799991607666,2023-03-01,Bullish,YES,91.15,89.08,1720.0,1874.0,568.0,568.0,1342.0,1267.0,210.0,225.0
2023-04-11,sugar,Bearish News Failure,177.0,0.03438036467114224,23.559999465942383,24.3700008392334,2023-04-01,Bearish,YES,92.01,91.15,1897.0,1720.0,598.0,568.0,1342.0,1342.0,210.0,210.0
2023-05-12,sugar,Expected Reaction,-290.0,0.007686350963577559,26.020000457763672,26.219999313354492,2023-05-01,Bullish,NO,92.28,,1444.0,1734.0,,,,,,
2023-06-09,sugar,Bullish News Failure,-91.0,-0.003924661823637919,25.479999542236328,25.3799991607666,2023-06-01,Bullish,YES,92.79,92.28,1353.0,1444.0,562.0,556.0,2257.0,2222.0,350.0,335.0
2023-07-12,sugar,Bearish News Failure,366.0,0.016149560122294036,23.530000686645508,23.90999984741211,2023-07-01,Bearish,YES,94.52,92.79,1719.0,1353.0,592.0,562.0,2262.0,2257.0,300.0,350.0
2023-08-11,sugar,Bearish News Failure,223.0,0.015866352762485807,23.950000762939453,24.329999923706055,2023-08-01,Bearish,YES,91.6,94.52,1942.0,1719.0,615.0,592.0,2202.0,2262.0,245.0,300.0
2023-09-12,sugar,Expected Reaction,-228.0,0.01628789058292115,26.399999618530273,26.829999923706055,2023-09-01,Bullish,NO,89.96,91.6,1714.0,1942.0,615.0,615.0,2221.0,2202.0,220.0,245.0
2023-10-12,sugar,Bullish News Failure,-157.0,-0.0018939105220839548,26.399999618530273,26.350000381469727,2023-10-01,Bullish,YES,79.92,89.96,1557.0,1714.0,670.0,615.0,2111.0,2221.0,220.0,220.0
2023-11-09,sugar,Bearish News Failure,12.0,0.02094824040248212,27.209999084472656,27.780000686645508,2023-11-01,Bearish,YES,81.5,79.92,1569.0,1557.0,684.0,670.0,2156.0,2111.0,245.0,220.0
2023-12-08,sugar,Bearish News Failure,55.0,0.014329132169649018,23.030000686645508,23.36000061035156,2023-12-01,Bearish,YES,82.4,81.5,1624.0,1569.0,659.0,684.0,2131.0,2156.0,245.0,245.0
2024-01-12,sugar,Expected Reaction,130.0,-0.0068933647496558365,21.760000228881836,21.61000061035156,2024-01-01,Bearish,NO,84.38,82.4,1754.0,1624.0,648.0,659.0,2162.0,2131.0,280.0,245.0
2024-02-08,sugar,Bearish News Failure,51.0,0.004187620811730227,23.8799991607666,23.979999542236328,2024-02-01,Bearish,YES,83.7,84.38,1805.0,1754.0,658.0,648.0,2172.0,2162.0,315.0,280.0
2024-03-08,sugar,Bullish News Failure,-104.0,-0.0061090725526535316,21.280000686645508,21.149999618530273,2024-03-01,Bullish,YES,83.34,83.7,1701.0,1805.0,673.0,658.0,2172.0,2172.0,315.0,315.0
2024-04-11,sugar,Expected Reaction,21.0,-0.028424917475615978,21.459999084472656,20.850000381469727,2024-04-01,Bearish,NO,83.08,83.34,1722.0,1701.0,698.0,673.0,2122.0,2172.0,340.0,315.0
2024-05-10,sugar,Bullish News Failure,-294.0,-0.014300341559578003,19.579999923706055,19.299999237060547,2024-05-01,Bullish,YES,83.01,,1464.0,1758.0,,,,,,
2024-06-12,sugar,Expected Reaction,-19.0,0.01649810808078306,18.790000915527344,19.100000381469727,2024-06-01,Bullish,NO,83.49,83.01,1445.0,1464.0,758.0,766.0,2102.0,2102.0,455.0,445.0
